"gender","height","weight","shoeSize","shoeNums","schoolYear","pets","siblings","speed","cash","sleep","ageMother","ageFather","random","love","charity"
"female",64,125,8,30,"Senior",4,4,110,1,6.5,43,52,6,"dozens",90
"female",64,130,7.5,11,"Sophomore",0,2,80,76,8,53,59,5,"few",50
"male",69,145,6.5,4,"Sophomore",0,2,125,0,7.5,53,55,7,"few",40
"female",66,170,8.5,45,"Sophomore",1,0,80,120,7.5,41,46,7,"few",75
"female",66,141,8,9,"Sophomore",4,3,80,1,8,51,54,8,"few",30
"male",66,127,9.5,5,"Sophomore",0,1,90,60,8.5,52,54,3,"one",50
"female",62,120,8,30,"Sophomore",1,2,100,45,8.5,45,45,2,"few",99
"male",67,140,10,5,"Sophomore",2,2,95,15,7,48,50,4,"dozens",100
"male",73,190,13,7,"Junior",0,2,100,16,7.5,47,48,1,"one",70
"male",66,155,9.5,3,"Sophomore",0,1,90,2,7,51,53,2,"thousands",97
"female",68,130,8,10,"Sophomore",0,2,45,90,7,59,61,4,"one",90
"male",71,180,11,5,"Sophomore",2,1,100,90,5,55,57,3,"few",100
"female",69,140,10,14,"Junior",6,1,110,25,7,53,55,8,"dozens",50
"female",68,135,8.5,28,"Junior",1,3,85,25,7.5,52,53,5,"few",50
"female",66,125,8.5,14,"Junior",1,6,60,20,6,59,59,6,"few",60
"male",71,295,13,4,"Junior",0,3,40,3,8,48,50,8,"few",75
"female",65,120,7.5,10,"Senior",0,1,100,200,7,54,56,3,"one",15
"male",72,192,13,7,"Sophomore",1,2,95,15,7,52,52,9,"hundreds",50
"female",65,160,8.5,8,"Sophomore",2,2,80,5,5.5,51,53,5,"few",25
"male",68,142,9.5,3,"Sophomore",3,1,100,0,7.5,50,53,8,"few",13
"male",64,136,8,8,"Senior",1,2,94,12,7,40,44,1,"few",3
"female",62,140,8,25,"Sophomore",1,1,90,102,7,40,46,6,"few",50
"male",75,180,11,6,"Junior",1,2,90,15,7,50,51,4,"few",10
"male",73,177,11.5,5,"Sophomore",1,1,95,102,7,51,53,4,"dozens",10
"male",71,190,12,5,"Sophomore",2,1,90,14,8.5,48,50,9,"hundreds",10
"female",74,299,13,5,"Junior",13,1,91,3,4,45,46,8,"one",75
"female",65,120,9.5,19,"Sophomore",3,1,95,2,9,47,55,9,"dozens",10
"female",71,170,10.5,18,"Junior",30,0,80,50,8.5,48,53,3,"dozens",75
"female",59,100,6.5,17,"Sophomore",2,1,80,30,7.5,52,61,8,"few",70
"female",65,160,7.5,10,"Sophomore",4,3,90,0,8,53,53,7,"one",10
"female",64,132,7,25,"Sophomore",0,1,90,35,7,52,52,7,"one",80
"female",62,106,6.5,12,"Sophomore",0,3,90,15,6,47,48,9,"few",100
"female",65,106,7.5,30,"Sophomore",11,2,102,15,11,52,59,1,"one",60
"female",67,110,7.5,10,"Sophomore",0,1,100,23,7,49,56,6,"thousands",50
"female",63,124,5,25,"Sophomore",1,2,100,15,8,44,46,5,"one",50
"female",60,132,8,14,"Sophomore",0,2,100,0,6,57,63,7,"few",33
"male",69,140,10,3,"Sophomore",2,2,80,35,6.5,51,52,8,"thousands",55
"female",67,135,8,17,"Sophomore",2,1,70,25,7,50,50,9,"one",75
"female",70,235,11,13,"Sophomore",5,1,77,27,7,50,56,4,"one",80
"female",66,140,8,50,"Sophomore",20,3,90,55,6.5,39,42,10,"few",10
"female",67,145,9,45,"Sophomore",4,2,95,150,7,51,57,9,"dozens",90
"female",61,150,8,12,"Sophomore",0,2,20,140,7,46,54,6,"few",2
"female",63,140,7.5,5,"Sophomore",4,3,90,0,6,44,41,9,"one",10
"female",67,125,9,12,"Sophomore",0,4,95,6,9,42,46,6,"dozens",50
"male",72,175,10,5,"Sophomore",4,3,100,50,7,46,46,7,"few",50
"male",70,196,9.5,8,"Sophomore",2,1,125,0,8.5,50,50,7,"few",20
"female",68,190,10,10,"Sophomore",1,1,80,5,8,47,48,3,"dozens",5
"female",64,105,6,70,"Sophomore",0,0,100,10,6.5,56,61,6,"few",50
"male",74,190,12.5,7,"Sophomore",1,2,120,3,8,45,50,8,"none",0
"female",66,143,9,6,"Junior",17,5,105,9,7,46,50,6,"one",70
"female",64,125,7,30,"Sophomore",0,2,90,10,7,42,44,8,"one",30
"female",64,100,6,11,"Sophomore",0,1,80,40,7,48,53,6,"few",2
"male",67,150,10,2,"Sophomore",1,3,85,110,7,42,41,7,"dozens",15
"male",74,160,11,6,"Sophomore",1,1,110,38,8,47,52,2,"dozens",50
"female",64,135,8,17,"Sophomore",9,4,100,17,5.5,50,52,4,"one",97
"male",68,175,11.5,1,"Junior",2,3,110,20,6,42,42,5,"thousands",2
"female",66,187,10,32,"Sophomore",3,3,85,21,7,50,42,5,"hundreds",60
"female",67,138,9.5,10,"Sophomore",2,4,100,15,7.5,49,53,8,"few",0
"female",69,293,11,10,"Sophomore",1,0,60,102,8,54,50,2,"few",99
"female",68,145,12,13,"Sophomore",4,1,95,100,7,48,46,3,"few",20
"female",65,130,8.5,10,"Sophomore",3,3,100,12,8,53,53,7,"few",100
"female",63,127,7.5,26,"Sophomore",1,1,95,52,8.5,48,46,9,"few",45
"female",65,140,7,10,"Junior",3,2,100,80,5,49,51,5,"few",5
"female",68,177,9,40,"Junior",8,1,92,62,7,45,62,7,"hundreds",99
"male",67,140,8.5,10,"Junior",2,3,70,1,8,52,47,9,"few",100
"female",62,130,8,10,"Junior",2,2,100,0,7,47,46,7,"few",50
"male",72,202,13,3,"Sophomore",4,2,97,5,7,48,50,5,"one",4
"female",60,125,6,12,"Sophomore",1,1,76,300,7.5,39,39,4,"few",100
"male",68,145,10.5,6,"Sophomore",0,1,92,30,7,59,61,10,"millions",100
"male",65,135,9,3,"Sophomore",7,2,80,0,6.5,45,48,7,"dozens",50
"female",67,135,8,16,"Freshman",0,1,80,27,7.5,45,46,7,"dozens",100
"male",72,164,11,5,"Sophomore",5,1,120,400,7.5,59,61,2,"few",10
"female",65,121,9,17,"Sophomore",6,1,90,20,7.5,48,49,4,"few",50
"male",75,275,15,12,"Senior",6,5,120,104,6.5,58,65,4,"few",60
"female",62,120,7,30,"Sophomore",5,3,85,0,7,44,51,3,"one",50
"male",73,150,9.5,8,"Sophomore",2,6,110,10,6,40,51,7,"one",40
"female",67,170,9.5,10,"Junior",3,3,115,2,9,41,45,6,"few",75
"male",66,122,8.5,3,"Sophomore",7,3,120,0,5.5,49,49,2,"hundreds",5
"male",65,147,9.5,10,"Senior",1,7,90,0,7.5,42,44,3,"one",10
"female",66,180,10,12,"Sophomore",2,1,60,4,6.5,47,48,8,"few",42
"female",62,211,9,7,"Sophomore",0,2,95,1,5.5,48,58,5,"few",20
"male",76,177,11,3,"Sophomore",2,1,100,20,9.5,51,55,6,"few",35
"female",65,135,8.5,15,"Sophomore",1,1,105,4,10,47,47,10,"hundreds",95
"male",71,175,10.5,5,"Sophomore",5,1,90,20,8,47,47,7,"millions",100
"female",66,120,8,6,"Junior",10,2,50,7,7,48,43,8,"one",50
"male",77,185,13,15,"Sophomore",0,1,111,3,7.5,58,61,8,"few",95
"female",68,135,7.5,10,"Sophomore",0,1,88,600,7.5,49,49,9,"one",90
"female",64,135,7.5,12,"Senior",5,2,105,0,6.5,59,57,8,"one",50
"female",63,135,7,16,"Sophomore",0,2,90,38,7,43,42,7,"few",20
"male",72,160,11,10,"Sophomore",1,2,100,25,7,39,55,5,"few",40
"female",63,135,8,20,"Sophomore",6,2,110,5,7,44,51,6,"few",100
"male",72,160,10.5,4,"Sophomore",4,1,110,2,9.5,52,52,8,"one",15
"female",68,145,9.5,20,"Junior",5,0,90,0,8,44,45,4,"few",50
"male",69,155,9,6,"Sophomore",0,2,100,50,7,60,56,5,"thousands",50
"male",64,160,10,9,"Sophomore",0,1,88,0,6.5,51,52,1,"one",25
"female",64,163,8.5,26,"Sophomore",3,1,80,36,7.5,45,45,7,"few",90
"female",62,115,7.5,10,"Sophomore",1,4,105,0,6.5,44,46,7,"one",75
"female",62,165,8,9,"Sophomore",2,1,80,5,6.5,56,51,2,"few",70
"female",66,149,7.5,50,"Senior",1,0,101,26,7.5,47,49,7,"few",3
"female",64,120,8,15,"Sophomore",0,1,70,50,7,50,60,7,"few",50
"female",65,165,7.5,25,"Sophomore",1,3,96,9,8,56,65,9,"thousands",45
"female",64,182,10,20,"Sophomore",0,2,75,4,6,52,55,7,"one",25
"male",69,205,10.5,4,"Sophomore",0,1,94,10,8,46,47,4,"few",18
"female",67,147,8,14,"Sophomore",1,2,65,2,8,46,54,6,"few",43
"female",65,125,9,20,"Sophomore",1,3,120,50,8,46,48,9,"one",75
"male",71,170,10.5,6,"Junior",8,3,115,23,6,54,53,7,"thousands",5
"female",63,140,7.5,15,"Sophomore",2,2,60,15,8,49,49,2,"one",10
"female",69,177,10,30,"Sophomore",0,2,105,45,7.5,50,50,9,"few",50
"female",66,146,9,10,"Sophomore",2,1,90,40,7,45,46,8,"few",50
"female",63,108,6,8,"Sophomore",0,0,70,150,7,48,54,5,"few",5
"male",73,184,12,8,"Junior",9,1,107,120,7.5,50,49,8,"hundreds",0
"male",72,163,10.5,7,"Senior",0,10,53,14,7.5,47,60,7,"one",100
"male",74,213,12,6,"Sophomore",5,3,110,0,7,46,46,9,"few",50
"male",66,140,9.5,15,"Sophomore",0,2,100,20,6,46,49,5,"few",50
"female",66,175,9,12,"Sophomore",9,1,75,0,8.5,50,53,7,"few",35
"female",65,125,8,10,"Sophomore",0,1,80,85,7,48,53,7,"few",30
"female",66,128,8,20,"Sophomore",5,4,90,80,6.5,49,51,2,"few",75
"female",66,135,9,30,"Sophomore",4,1,85,5,7,55,61,9,"few",90
"female",60,119,6.5,15,"Sophomore",3,2,85,100,10,48,52,6,"one",90
"male",70,130,11,4,"Sophomore",1,3,85,90,8,51,62,2,"dozens",10
"male",71,165,11,4,"Junior",1,1,95,80,7.5,50,51,9,"one",25
"female",62,105,8,6,"Junior",8,0,110,0,8,52,50,4,"few",55
"female",65,130,7.5,5,"Junior",1,1,92,4,6,48,50,5,"few",6
"male",66,130,12,4,"Sophomore",0,2,65,5,7,55,56,4,"few",100
"female",62,110,6,25,"Junior",4,2,80,75,7,49,49,7,"one",100
"male",72,156,13,3,"Junior",0,3,90,0,7,43,45,1,"dozens",25
"female",62,135,7,13,"Sophomore",1,2,70,0,6,47,51,2,"one",50
"female",64,145,8.5,27,"Sophomore",0,3,100,40,9,50,49,8,"dozens",75
"female",62,150,8.5,10,"Sophomore",3,1,75,20,8,43,44,8,"few",50
"male",67,160,9,4,"Sophomore",2,1,90,30,7,52,54,5,"dozens",70
"female",64,139,8,10,"Sophomore",0,2,80,0,7,48,51,9,"few",75
"female",68,123,8,65,"Sophomore",7,4,120,200,7,46,43,1,"one",0
"female",67,153,7,10,"Sophomore",3,1,90,32,7.5,54,50,6,"few",50
"female",64,135,8.5,20,"Sophomore",2,1,85,40,7,52,55,4,"hundreds",75
"male",67,175,9.5,8,"Junior",15,4,115,80,6,40,41,3,"thousands",30
"male",69,148,9.5,5,"Sophomore",6,1,121,19,7,50,50,6,"millions",30
"female",67,169,9,10,"Sophomore",0,1,100,15,6,46,55,3,"hundreds",10
"female",62,113,7.5,25,"Sophomore",3,2,105,30,8,53,53,3,"few",50
"female",66,132,7.5,12,"Sophomore",3,1,100,0,7.5,48,55,4,"few",25
"female",67,134,9,20,"Freshman",0,1,72,30,6.5,51,50,7,"few",25
"female",62,170,7,12,"Junior",1,2,80,10,7,39,52,4,"one",5
"female",63,130,7,20,"Sophomore",3,4,125,6,7,47,47,9,"dozens",10
"female",63,114,7,10,"Sophomore",0,2,85,50,9,52,52,8,"one",5
"female",68,135,9,15,"Sophomore",2,1,90,20,8.5,54,57,2,"one",50
"female",69,178,8,22,"Junior",3,0,100,17,8,56,60,1,"few",25
"female",66,145,8.5,15,"Sophomore",5,1,65,30,7,42,55,7,"few",30
"female",60,99,6,15,"Sophomore",2,1,90,100,7,41,44,2,"one",40
"female",66,155,8.5,51,"Senior",5,1,90,6,5.5,57,59,4,"few",50
"female",69,153,9.5,10,"Senior",4,1,100,10,8,49,52,8,"few",80
"male",71,185,10.5,8,"Sophomore",1,3,110,0,7.5,49,49,3,"one",25
"male",69,200,12,5,"Sophomore",8,3,120,35,8,48,48,4,"few",75
"male",72,160,10,3,"Senior",2,1,85,62,8,50,51,2,"few",5
"female",64,138,8,15,"Sophomore",2,2,100,0,7,51,52,6,"dozens",50
"male",74,180,11.5,7,"Junior",2,1,130,20,8,45,55,2,"few",90
"female",59,120,6,20,"Sophomore",6,2,90,61,7,42,52,1,"few",20
"female",66,140,7.5,11,"Sophomore",3,0,91,14,7,52,53,7,"few",70
"female",63,125,6.5,5,"Junior",6,2,80,10,5,45,42,8,"dozens",40
"male",69,160,13,4,"Freshman",0,1,70,500,9,55,60,7,"millions",80
"male",73,177,11.5,9,"Sophomore",5,4,110,48,6,50,52,8,"few",85
"female",65,150,8.5,50,"Sophomore",1,1,90,20,7,49,52,5,"one",100
"female",61,120,6,21,"Junior",10,2,82,15,5,43,42,7,"one",70
"female",66,100,7,30,"Senior",1,4,110,5,6.5,43,41,6,"few",40
"female",64,104,8.5,20,"Sophomore",2,1,65,150,7,51,55,2,"dozens",35
"female",64,145,5.5,5,"Sophomore",0,2,90,12,5,49,54,8,"none",45
"female",68,172,10,22,"Sophomore",1,2,90,45,7.5,49,50,8,"few",50
"male",74,210,12,5,"Sophomore",0,2,40,5,6,51,55,7,"few",100
"male",74,250,13,4,"Sophomore",20,2,105,15,6,51,51,7,"few",40
"male",72,200,11.5,7,"Sophomore",4,1,95,6,8,39,42,3,"few",100
"male",71,235,12,3,"Junior",0,1,105,42,6,47,51,8,"dozens",100
"female",66,143,8.5,8,"Junior",8,2,60,20,6.5,47,40,3,"hundreds",73
"male",71,170,11.5,7,"Sophomore",0,1,110,42,8,50,57,1,"dozens",50
"female",66,118,9,12,"Senior",0,1,90,40,7,43,52,9,"dozens",80
"female",67,170,10,4,"Sophomore",6,4,60,0,7,47,53,3,"few",25
"female",64,119,6.5,10,"Sophomore",0,1,110,200,7,40,45,2,"dozens",75
"female",65,110,6,15,"Sophomore",10,2,110,8,8,54,57,9,"few",50
"male",71,165,10.5,9,"Sophomore",0,7,90,4,7,47,49,1,"one",50
"female",67,125,9,40,"Sophomore",2,2,100,100,7,54,61,5,"dozens",50
"male",76,180,11.5,5,"Sophomore",1,2,90,50,7,57,64,8,"dozens",50
"male",70,200,10,5,"Sophomore",4,2,95,25,7,47,50,2,"millions",100
"male",66,135,9,12,"Senior",3,3,110,101,7,43,43,2,"few",10
"female",62,100,6,10,"Sophomore",16,5,130,50,6,52,51,8,"thousands",25
"female",65,140,9,7,"Senior",3,2,90,0,5.5,52,57,3,"one",100
"female",66,185,10.5,7,"Sophomore",7,1,100,34,7,53,52,7,"few",65
"female",64,140,8,8,"Senior",1,0,90,15,8.5,53,53,8,"one",50
"female",64,112,7,18,"Sophomore",3,1,100,90,7.5,53,48,7,"few",20
"female",66,115,7.5,20,"Sophomore",0,2,90,10,7,46,50,5,"few",85
"male",67,126,10.5,5,"Sophomore",1,2,105,0,8.5,51,52,9,"few",75
"male",68,157,8.5,4,"Senior",5,2,107,3,6,51,51,8,"few",10
"female",64,120,7.5,25,"Senior",1,1,90,19,8,49,47,1,"few",25
"female",66,125,9,12,"Junior",2,2,90,0,8,49,52,7,"dozens",30
"female",65,120,9,12,"Sophomore",4,2,100,5,8,52,54,7,"few",75
"male",71,185,12,5,"Sophomore",4,2,125,700,7,57,55,8,"none",10
"male",73,210,11.5,40,"Sophomore",4,2,125,500,7.5,47,57,1,"one",0
"male",66,145,9,5,"Sophomore",6,0,93,6,7,55,65,7,"few",2
"female",67,160,10,25,"Senior",2,1,120,42,8,56,56,7,"few",80
"female",65,180,8.5,10,"Sophomore",1,1,100,0,6.5,49,48,6,"one",100
"female",68,125,8,15,"Sophomore",4,2,99,21,6,56,59,7,"few",50
"female",68,125,10,10,"Sophomore",5,1,90,0,7.5,49,49,1,"few",70
"female",65,132,7.5,15,"Sophomore",2,4,100,2,7.5,46,46,4,"hundreds",20
"female",64,165,8.5,15,"Junior",2,1,120,15,6.5,50,60,10,"few",10
"male",70,163,10,6,"Junior",1,0,110,50,7,53,57,10,"one",85
"male",70,166,10.5,4,"Junior",1,1,115,42,6.5,47,52,5,"few",95
"female",64,150,7.5,62,"Sophomore",7,2,101,1000,7.5,45,47,7,"hundreds",85
"male",73,180,12,3,"Freshman",3,1,100,50,8,45,50,2,"hundreds",20
"male",71,155,10.5,10,"Sophomore",1,1,90,10,7,49,57,7,"few",0
"female",66,125,7,15,"Sophomore",0,1,100,20,8,50,50,4,"dozens",10
"female",64,115,7.5,15,"Sophomore",1,1,100,50,6.5,50,57,7,"few",5
"female",63,112,6.5,12,"Sophomore",0,1,90,30,7.5,46,46,3,"few",100
"female",64,130,7.5,12,"Sophomore",1,1,90,0,7.5,54,56,2,"few",80
"female",66,139,9,13,"Sophomore",3,1,85,25,6.5,43,50,3,"few",25
"male",68,145,9.5,6,"Junior",1,2,91,22,7.5,50,52,7,"few",20
"female",72,155,11,8,"Sophomore",4,7,90,0,7.5,46,47,2,"few",20
"female",61,102,7.5,11,"Sophomore",1,1,75,13,7,52,52,8,"few",49
"female",61,135,7,20,"Sophomore",6,3,60,10,6.5,37,41,7,"one",70
"male",68,175,10.5,6,"Sophomore",2,1,85,2,6,43,44,4,"few",36
"male",75,220,12.5,5,"Junior",3,3,90,100,6,52,52,9,"few",10
"female",66,120,8,10,"Sophomore",7,4,85,14,5.5,50,51,6,"few",40
"female",61,105,6.5,13,"Sophomore",1,4,60,40,9,42,42,4,"few",85
"female",66,130,8,26,"Sophomore",2,1,109,8,8,55,60,8,"dozens",50
"male",72,140,10,5,"Sophomore",2,3,90,10,7.5,51,50,3,"thousands",40
"female",63,185,10,6,"Sophomore",0,0,75,15,6.5,43,51,7,"few",50
"male",69,160,10,5,"Sophomore",1,2,90,10,8,49,47,6,"millions",30
"male",67,145,10,5,"Sophomore",1,5,100,42,7,53,54,3,"few",5
"female",67,135,7.5,15,"Sophomore",4,2,100,0,7,59,63,6,"thousands",90
"male",75,290,13,8,"Sophomore",1,1,90,3,6.5,52,50,7,"few",5
"female",68,155,10,36,"Sophomore",0,1,50,17,8.5,55,65,6,"few",15
"female",63,128,4.5,1,"Sophomore",1,8,20,0,7.5,59,65,5,"none",35
"female",66,160,9,25,"Junior",1,1,100,30,7,54,54,6,"hundreds",50
"female",59,117,6,25,"Sophomore",3,2,90,0,6,51,50,4,"one",100
"female",68,150,9,13,"Sophomore",3,3,90,33,8,47,47,7,"millions",50
"female",68,132,8.5,15,"Sophomore",1,3,120,0,7,49,50,6,"one",25
"female",61,99,6,12,"Sophomore",0,0,70,3,7,52,54,8,"hundreds",15
"female",64,112,6,6,"Freshman",4,6,85,2,8,42,45,7,"thousands",50
"female",68,155,10,10,"Sophomore",30,2,80,20,7,50,51,7,"one",75
"male",69,200,9.5,3,"Junior",10,3,105,3,6.5,55,58,8,"thousands",70
"male",68,147,10,5,"Sophomore",2,4,130,60,6,50,56,6,"one",50
"female",68,180,9.5,12,"Junior",2,1,75,60,7,53,49,6,"few",100
"female",65,230,8.5,40,"Sophomore",1,0,80,600,8,52,50,4,"few",25
"male",72,145,10,3,"Sophomore",0,1,85,50,9,48,49,2,"dozens",40
"female",68,135,9,6,"Sophomore",6,1,100,0,6,56,55,10,"few",75
"female",68,138,8.5,30,"Sophomore",3,0,90,19,8,50,62,6,"dozens",90
"female",67,135,9.5,12,"Sophomore",4,1,85,0,6,38,40,8,"few",40
"male",70,165,10,5,"Junior",1,3,100,5,6,53,58,4,"none",50
"female",67,130,9,35,"Sophomore",8,1,85,22,6.5,48,55,3,"few",70
"female",63,123,7,87,"Junior",0,4,90,0,7,46,49,4,"millions",55
"male",76,225,13,12,"Junior",3,2,115,150,8,40,39,6,"few",25
"male",69,160,9.5,6,"Freshman",1,1,95,11,5,54,57,3,"few",100
"male",72,180,10.5,6,"Sophomore",2,2,100,20,4,53,57,9,"few",15
"male",71,195,11,16,"Junior",0,2,110,12,5.5,53,53,4,"few",25
"male",67,155,10,8,"Sophomore",4,1,110,5,6.5,46,46,8,"few",50
"male",71,145,9.5,10,"Sophomore",0,1,120,10,6.5,46,51,7,"one",10
"male",70,175,12,3,"Junior",1,1,84,2,8,49,54,2,"dozens",100
"female",64,105,7,35,"Sophomore",0,1,95,150,6.5,53,63,8,"dozens",80
"male",66,135,9,8,"Sophomore",2,3,80,0,8,54,56,7,"few",50
"male",70,155,10,5,"Sophomore",2,3,105,5,7.5,51,52,8,"few",25
"female",64,120,7,50,"Sophomore",1,1,100,13,6.5,42,42,6,"few",50
"female",70,146,10,30,"Sophomore",4,4,45,22,5,40,45,7,"few",95
"male",73,130,9.5,4,"Sophomore",0,0,100,80,6,51,53,7,"few",90
"male",66,128,9,8,"Junior",3,4,20,1000,6,42,44,6,"one",45
"female",64,120,7,15,"Sophomore",1,3,92,3,4,59,58,1,"few",10
"female",62,125,7.5,14,"Freshman",1,7,80,38,6.5,60,62,8,"few",98
"female",61,107,6.5,18,"Senior",11,4,109,73,4,40,42,7,"few",95
"male",71,176,11,10,"Junior",4,1,157,80,5,56,55,7,"few",20
"male",72,200,8.5,3,"Sophomore",1,2,100,500,5,37,47,1,"one",50
"male",74,165,12,20,"Junior",7,1,157,43,8,48,52,7,"few",99
"female",63,132,7,12,"Junior",4,2,80,0,8.5,43,51,3,"few",60
"male",71,175,11.5,5,"Sophomore",2,1,110,30,7,38,40,9,"few",25
"male",68,180,11.5,10,"Sophomore",0,1,80,10,7,48,57,3,"few",80
"female",67,122,8,30,"Junior",4,2,80,25,7.5,52,57,8,"one",90
"female",63,108,7,88,"Sophomore",5,12,198,0,4,36,35,1,"none",0
"male",69,178,10.5,8,"Sophomore",2,4,106,35,6.5,48,52,4,"thousands",60
"male",69,175,10,4,"Sophomore",0,1,90,7,6,51,56,7,"dozens",5
"female",66,100,7.5,20,"Senior",1,0,100,1000,7.5,46,50,6,"few",50
"male",76,184,13,12,"Senior",3,2,100,61,7,52,52,8,"one",50
"female",64,135,8.5,15,"Junior",0,2,30,15,8.5,46,47,5,"millions",100
"female",67,125,7.5,15,"Sophomore",1,1,90,60,5,48,47,9,"hundreds",75
"female",70,140,9,35,"Sophomore",1,2,85,5,6.5,48,50,9,"few",99
"female",70,155,11,12,"Freshman",8,4,90,40,6.5,50,58,8,"dozens",100
"male",69,160,10,2,"Freshman",0,0,55,8,6.5,40,40,4,"thousands",100
"female",62,167,8,22,"Freshman",3,2,92,12,8,45,48,7,"few",50
"female",64,112,6.5,22,"Freshman",0,1,85,24,6,55,50,9,"few",100
"male",67,151,9.5,6,"Freshman",2,0,95,0,7,41,45,7,"one",100
"female",66,150,8.5,30,"Freshman",4,3,75,10,8,54,52,3,"few",75
"female",65,140,8,20,"Freshman",1,2,85,40,8,52,55,2,"few",80
"male",71,170,10,2,"Freshman",1,2,100,0,8,47,47,3,"few",65
"female",68,120,8.5,10,"Freshman",1,1,80,36,8,58,60,3,"few",75
"male",67,153,9.5,3,"Freshman",2,1,95,20,7.5,57,52,8,"few",25
"male",73,185,12,4,"Freshman",0,1,100,12,5,36,40,5,"hundreds",0
"female",70,180,12,20,"Freshman",8,2,90,1,7,43,50,5,"hundreds",100
"male",72,163,11.5,6,"Freshman",1,2,70,100,8,47,50,5,"few",30
"female",63,99,7.5,4,"Freshman",0,0,20,27,6.5,47,47,4,"few",40
"female",63,118,7.5,18,"Freshman",2,3,100,54,7.5,42,42,10,"few",30
"female",63,105,6,4,"Freshman",2,0,37,35,8,45,50,3,"one",70
"male",71,145,10.5,7,"Freshman",8,1,112,29,6,41,44,8,"one",70
"female",67,125,8,15,"Freshman",1,2,80,15,7,51,60,10,"few",75
"female",67,130,10,16,"Freshman",0,0,85,0,8,57,55,6,"one",50
"female",66,120,8.5,7,"Freshman",1,2,85,40,7.5,51,52,8,"one",100
"male",73,213,14,12,"Freshman",12,5,110,20,7.5,52,65,7,"dozens",50
"female",69,123,7.5,7,"Freshman",4,1,70,15,7,48,48,9,"dozens",99
"female",67,115,7.5,15,"Freshman",0,1,85,130,8,51,53,3,"one",100
"female",68,115,10,15,"Freshman",2,3,110,60,8,47,52,6,"one",68
"female",67,197,10,6,"Freshman",8,3,98,67,7.5,56,58,3,"one",80
"female",70,125,9,20,"Freshman",3,2,100,400,8,45,44,7,"few",99
"female",67,130,9.5,20,"Freshman",1,2,90,30,7,48,51,3,"one",95
"female",65,116,8.5,15,"Freshman",0,5,95,21,7,46,51,6,"few",85
"female",66,180,8.5,5,"Freshman",0,1,70,100,6,47,48,8,"few",70
"female",64,140,8.5,80,"Freshman",1,1,90,2,8,46,48,3,"one",60
"female",63,145,8.5,27,"Freshman",0,1,75,40,8,53,55,4,"dozens",100
"female",65,110,8,20,"Freshman",2,2,70,5,6,48,49,2,"one",100
"female",66,130,8,25,"Freshman",3,1,90,70,7,49,50,7,"few",15
"female",65,170,7.5,16,"Freshman",3,1,85,60,8.5,47,49,2,"dozens",100
"female",67,140,9,18,"Freshman",0,1,80,50,8,54,55,10,"one",100
"female",62,115,6.5,28,"Freshman",8,2,100,120,7,48,48,2,"hundreds",100
"female",68,153,11,19,"Freshman",1,2,94,19,7,46,51,4,"few",50
"male",70,165,11,7,"Freshman",2,2,96,1,7.5,50,51,4,"few",75
"female",67,130,8,15,"Freshman",5,1,86,45,7,50,57,7,"few",15
"female",67,112,7.5,30,"Freshman",3,2,110,800,8,51,51,7,"none",33
"male",68,133,8,3,"Freshman",0,2,40,300,8.5,51,53,7,"few",25
"female",62,134,7,10,"Freshman",1,2,110,7,8,50,49,4,"hundreds",80
"female",66,140,11,10,"Freshman",1,1,85,21,8,48,54,3,"few",90
"female",67,145,9,14,"Freshman",0,2,75,6,5.5,51,65,4,"few",25
"female",65,120,7,14,"Freshman",4,2,70,100,7,43,44,8,"one",50
"female",62,260,7,20,"Freshman",2,5,80,10,8,53,54,7,"few",30
"female",62,120,6.5,10,"Freshman",2,3,80,12,6,45,49,3,"one",95
"female",65,134,8,19,"Freshman",4,1,85,0,7.5,51,52,10,"few",50
"male",70,146,10,2,"Freshman",0,1,95,200,7.5,48,49,7,"millions",0
"male",71,160,10.5,4,"Freshman",0,2,90,20,8,49,47,7,"few",93
"female",68,150,10.5,12,"Freshman",1,3,85,50,7.5,50,51,2,"few",33
"male",70,155,9,12,"Freshman",1,1,20,100,7,49,53,7,"few",0
"female",66,150,8.5,8,"Freshman",5,1,92,52,8,51,49,3,"millions",50
"female",60,125,6.5,35,"Freshman",1,1,90,300,8.5,46,46,4,"few",50
