"gender","height","weight","shoeSize","shoeNums","schoolYear","pets","siblings","speed","cash","sleep","ageMother","ageFather","random","love","charity"
"female",67,130,8,12,"Freshman",1,1,95,36,8.5,55,53,6,"one",35
"female",65,118,7.5,10,"Freshman",0,1,80,40,7.5,46,50,9,"few",99
"female",66,175,9,20,"Freshman",4,1,75,200,7,52,52,6,"one",75
"female",65,147,9,15,"Senior",1,1,100,0,6,58,53,4,"few",75
"female",61,100,7,40,"Sophomore",2,1,100,100,5,43,52,9,"few",50
"female",64,120,6,20,"Sophomore",0,1,90,100,7,54,51,7,"few",50
"male",68,135,9.5,10,"Junior",3,1,100,0,8,48,49,3,"few",50
"female",78,132,7.5,20,"Freshman",1,0,100,200,8,44,45,8,"few",50
"male",67,159,9,6,"Sophomore",0,3,100,36,6.5,51,54,9,"hundreds",20
"male",69,147,11,19,"Sophomore",6,5,105,85,7.5,47,58,1,"few",70
"male",69,220,12,9,"Sophomore",1,2,130,1,4.5,40,42,6,"few",5
"female",65,180,7,15,"Sophomore",3,3,20,0,6,53,55,5,"one",75
"male",70,165,9.5,7,"Junior",4,2,130,20,8,50,50,2,"few",20
"male",67,143,10,15,"Junior",0,1,85,40,7,52,52,7,"hundreds",60
"male",66,170,10.5,3,"Junior",0,2,100,5,6.5,40,43,4,"few",65
"female",67,140,8.5,10,"Senior",3,1,90,2,8.5,58,56,3,"few",100
"female",63,125,7,20,"Freshman",0,2,65,55,8,48,49,5,"few",50
"female",60,125,7,25,"Freshman",2,3,55,150,7,42,42,6,"few",60
"male",70,174,11,7,"Sophomore",0,1,80,85,8,43,52,2,"one",50
"female",64,107,7,15,"Freshman",16,1,85,12,6,49,51,7,"few",65
"male",73,175,13,11,"Freshman",4,2,100,25,7,48,48,5,"dozens",60
"female",68,134,6.5,28,"Senior",3,1,118,7,7.5,54,56,8,"few",20
"female",70,130,10.5,18,"Sophomore",1,3,100,2,6.5,53,52,4,"dozens",100
"female",66,125,8,40,"Freshman",3,1,90,200,9.5,54,53,7,"few",25
"female",68,160,9,25,"Freshman",2,2,85,5,6,38,42,6,"one",50
"male",75,295,14,9,"Sophomore",4,0,130,18,7.5,58,57,7,"few",50
"female",62,115,7,12,"Sophomore",0,1,60,80,8,45,49,5,"one",50
"female",64,170,8.5,12,"Junior",0,2,88,0,7,46,50,2,"few",50
"female",64,117,7,30,"Sophomore",2,2,88,6,9,49,48,4,"one",50
"female",71,176,11.5,4,"Sophomore",9,1,107,8,7,43,49,7,"dozens",90
"female",65,230,9,10,"Freshman",7,3,91,10,6.5,35,38,4,"few",99
"female",63,130,8.5,45,"Freshman",10,3,92,10,7.5,43,41,7,"few",20
"female",66,156,9,8,"Sophomore",8,6,100,3,8,46,45,3,"millions",75
"female",63,140,8.5,3,"Senior",0,2,96,1,6,57,56,4,"few",90
"female",63,120,7.5,14,"Sophomore",10,2,85,1,8,40,41,8,"one",92
"female",66,140,8.5,25,"Freshman",1,0,60,70,7,46,47,4,"few",35
"male",71,173,11.5,7,"Sophomore",2,2,90,100,7.5,50,50,7,"hundreds",100
"female",66,145,9,10,"Sophomore",1,1,90,100,7,54,58,2,"one",30
"female",64,132,7.5,21,"Freshman",0,1,60,200,5.5,41,41,3,"one",25
"female",64,125,8,10,"Junior",7,2,100,2,5,45,44,4,"one",80
"male",64,125,8.5,5,"Sophomore",2,2,34,300,8.5,43,45,5,"dozens",20
"female",64,115,6,28,"Freshman",2,1,80,400,6,51,52,7,"one",50
"male",75,215,11.5,9,"Senior",1,1,140,90,7,51,56,6,"few",100
"female",61,107,6,21,"Sophomore",3,1,105,14,8,39,39,6,"one",50
"male",71,160,13,6,"Sophomore",0,1,200,1000,8,49,52,7,"few",7
"male",69,130,11.5,9,"Sophomore",1,1,110,1000,7,49,56,7,"hundreds",25
"male",71,165,12,4,"Freshman",0,1,110,20,6,44,49,7,"few",100
"male",75,165,13,4,"Freshman",2,1,90,45,8,52,58,3,"one",100
"female",65,110,9,14,"Junior",0,3,90,30,6,47,60,1,"hundreds",99
"male",69,136,8.5,5,"Freshman",1,3,126,20,7,41,50,2,"few",10
"male",71,189,11,9,"Senior",0,1,145,0,5,49,57,4,"millions",10
"male",66,116,6.5,5,"Freshman",0,0,74,50,7,45,51,3,"few",70
"male",68,152,10,5,"Freshman",0,4,77,8,7.5,56,57,6,"few",100
"male",69,115,9.5,5,"Sophomore",3,3,90,80,7,49,50,4,"few",40
"male",69,150,8.5,6,"Senior",1,1,115,23,8,44,53,4,"thousands",100
"male",69,224,12,3,"Freshman",0,3,105,10,8,46,46,7,"few",25
"male",72,182,11.5,5,"Sophomore",7,2,124,7,8,50,50,8,"hundreds",4
"male",69,135,9,21,"Freshman",0,1,80,65,7,43,52,7,"few",100
"female",63,121,7,10,"Freshman",1,1,75,66,6.5,40,45,7,"few",100
"male",74,200,13,6,"Sophomore",1,1,95,30,6,43,44,3,"one",80
"female",64,128,7,12,"Freshman",1,2,100,0,7,49,50,7,"one",99
"female",69,160,8,20,"Senior",4,3,110,50,8,49,50,2,"thousands",100
"male",71,175,12,5,"Freshman",3,5,90,10,8,54,58,6,"few",35
"female",67,160,9,9,"Freshman",4,2,80,60,7,49,45,8,"hundreds",99
"female",60,145,5,30,"Freshman",4,7,90,20,7,45,50,4,"few",10
"male",71,158,10,2,"Sophomore",0,2,85,1000,7.5,42,44,5,"hundreds",95
"female",68,190,9,10,"Sophomore",0,4,35,2,5,65,65,4,"one",25
"female",65,113,8.5,13,"Freshman",4,0,96,0,7,45,51,8,"dozens",98
"male",75,175,10.5,3,"Freshman",1,1,100,0,6.5,48,48,6,"millions",25
"female",67,118,7.5,13,"Sophomore",0,1,76,20,7.5,55,54,8,"few",100
"female",67,143,8.5,20,"Freshman",3,1,90,5,8,54,54,9,"millions",100
"female",62,136,6,8,"Sophomore",1,1,95,0,7,48,52,10,"few",100
"male",76,160,14,20,"Freshman",3,3,100,80,6,50,53,4,"one",50
"female",67,144,10,15,"Senior",1,2,86,10,6,54,50,7,"few",90
"female",65,101,5.5,7,"Freshman",0,0,50,150,7,43,46,6,"few",50
"female",62,135,6.5,15,"Sophomore",10,2,90,20,5.5,45,43,8,"one",75
"female",66,125,8,45,"Junior",1,1,105,11,6,45,47,1,"few",40
"female",70,150,10,12,"Freshman",3,1,60,8,8.5,55,55,3,"few",50
"male",70,169,8,4,"Freshman",5,1,89,400,7,45,50,9,"thousands",11
"female",63,113,6.5,12,"Freshman",2,4,70,41,7.5,36,39,9,"one",20
"male",73,188,11,6,"Junior",1,6,95,0,9.5,51,51,7,"dozens",75
"female",60,206,8,35,"Junior",6,4,85,0,6.5,40,39,9,"few",85
"female",62,99,6.5,20,"Freshman",0,1,85,70,7,45,49,2,"few",100
"male",71,175,10.5,7,"Freshman",0,1,95,400,8,50,50,1,"few",50
"female",63,120,6.5,10,"Freshman",0,4,84,20,8.5,43,44,3,"few",70
"female",66,111,8.5,20,"Freshman",0,3,85,100,6,49,50,4,"few",60
"female",65,180,9.5,10,"Freshman",1,7,90,85,6,56,65,7,"few",75
"female",61,135,6.5,17,"Freshman",1,1,80,100,6.5,50,51,7,"few",75
"female",66,197,9,6,"Freshman",4,2,70,120,6,57,58,4,"few",100
"female",61,85,4.5,10,"Freshman",0,1,50,20,6.5,51,56,7,"one",60
"female",62,144,7.5,15,"Freshman",4,1,85,33,6.5,53,62,8,"dozens",70
"male",70,155,9,7,"Sophomore",0,3,110,15,7,51,52,2,"few",80
"female",66,167,10,22,"Junior",1,2,85,95,5.5,55,56,4,"few",50
"male",69,225,11.5,10,"Sophomore",1,2,160,88,7.5,45,42,7,"hundreds",70
"female",64,108,7,10,"Junior",0,1,70,30,8,50,52,4,"few",50
"female",68,135,7,15,"Sophomore",3,1,65,50,6.5,46,48,4,"none",90
"female",69,112,8.5,20,"Freshman",0,2,87,40,7,47,48,7,"millions",20
"female",62,107,7,20,"Sophomore",0,2,20,2,7.5,46,42,7,"one",50
"female",69,130,10,25,"Senior",1,3,90,2,7,52,52,4,"millions",50
"female",64,120,10,12,"Sophomore",0,1,90,100,7,46,47,7,"hundreds",50
"female",69,155,9,7,"Sophomore",0,0,100,80,6,61,59,8,"few",99
"female",71,195,10,11,"Junior",5,1,80,10,7,52,55,2,"one",40
"female",66,95,9,10,"Freshman",2,2,110,30,7,50,47,7,"none",20
"male",69,145,9,5,"Sophomore",0,2,85,0,8,49,50,7,"one",50
"male",72,185,10.5,4,"Junior",8,2,120,55,7,47,49,10,"one",20
"male",68,147,9.5,8,"Freshman",0,1,100,400,8,49,53,5,"hundreds",100
"male",73,160,11.5,3,"Freshman",1,1,110,300,7.5,53,54,8,"thousands",50
"female",66,138,9,30,"Freshman",1,1,70,35,9,54,56,6,"dozens",60
"female",65,150,9,20,"Junior",2,1,93,150,7,48,51,3,"dozens",75
"male",74,165,12.5,9,"Sophomore",1,2,85,60,6.5,50,50,4,"few",95
"male",70,175,10.5,7,"Junior",2,3,115,130,9,49,52,3,"one",49
"male",85,190,11,7,"Sophomore",0,1,70,27,7,47,48,3,"one",47
"female",67,129,9.5,25,"Freshman",3,2,80,75,7,46,53,7,"few",35
"male",67,150,8.5,13,"Sophomore",30,1,120,8,7.5,46,46,4,"few",100
"male",64,125,8.5,9,"Freshman",2,1,90,15,8,57,54,7,"thousands",75
"female",67,120,8.5,10,"Freshman",2,4,90,30,8,57,63,3,"dozens",85
"female",67,155,7.5,30,"Freshman",0,2,70,100,7,45,45,7,"few",100
"male",74,190,14,5,"Freshman",2,1,130,80,6,52,57,5,"dozens",100
"male",70,145,9.5,4,"Freshman",6,2,80,12,8,47,50,7,"few",100
"female",63,102,5,15,"Freshman",5,1,85,0,11,58,58,7,"millions",100
"male",66,195,10,4,"Senior",0,2,50,8,9,53,56,9,"few",30
