"gender","height","weight","shoeSize","shoeNums","schoolYear","pets","siblings","speed","cash","sleep","ageMother","ageFather","random","love","charity"
"female",63,149,8.5,50,"Freshman",4,3,80,13,6,51,44,10,"one",30
"female",63,113,9.5,10,"Junior",13,3,85,200,6,47,52,6,"one",80
"female",65,155,8,12,"Freshman",1,2,90,70,7.5,60,61,7,"few",87
"male",78,220,14,10,"Sophomore",10,3,130,10,7,51,51,8,"few",25
"male",74,165,12.5,8,"Sophomore",0,0,20,20,8.5,46,49,8,"one",80
"male",68,170,12,4,"Freshman",0,1,20,0,6,43,41,6,"one",1
"female",69,140,9,23,"Freshman",3,1,90,140,8,49,59,5,"dozens",50
"female",63,116,8.5,8,"Senior",3,1,70,35,6,55,53,5,"few",100
"female",63,120,7.5,15,"Freshman",3,1,75,15,4,44,49,3,"dozens",56
"male",66,165,10,3,"Sophomore",0,2,90,0,6,48,48,1,"dozens",0
"female",62,111,6.5,10,"Freshman",0,0,40,30,7,43,46,5,"one",20
"female",65,115,7.5,10,"Freshman",0,1,80,93,7,54,62,7,"few",60
"female",64,132,8.5,12,"Freshman",5,4,95,5,7,42,50,5,"one",40
"female",63,112,5.5,5,"Freshman",5,2,37,31,7,50,50,2,"few",100
"female",63,125,8,16,"Junior",2,1,85,2,7,47,46,5,"one",100
"female",65,140,8,10,"Freshman",3,2,85,0,7,51,65,6,"dozens",90
"male",67,152,9.5,5,"Senior",5,1,80,24,6.5,53,60,3,"one",50
"female",62,130,6,20,"Freshman",8,3,60,50,6,38,49,5,"few",65
"male",67,152,9,20,"Freshman",4,1,40,600,6,47,50,7,"few",30
"female",62,144,7.5,20,"Freshman",12,7,37,8,6,52,57,6,"few",40
"male",73,210,12.5,6,"Senior",6,1,125,23,7.5,57,58,7,"thousands",100
"female",63,130,7,11,"Freshman",6,4,25,20,5.5,53,43,5,"one",50
"male",73,166,10,8,"Sophomore",2,0,140,200,7,46,50,8,"thousands",30
"female",67,112,6.5,10,"Freshman",2,5,90,140,6.5,50,49,5,"few",60
"female",64,180,9,9,"Freshman",1,0,45,0,7,40,53,5,"one",85
"male",70,190,11,4,"Freshman",0,1,85,40,7,52,61,7,"one",100
"male",70,170,13,7,"Sophomore",1,2,90,105,8.5,44,46,2,"millions",100
"male",67,135,11,5,"Sophomore",4,4,110,20,8,40,41,10,"millions",100
"female",66,130,8,7,"Freshman",8,1,70,10,7,49,46,6,"few",75
"female",66,107,8.5,22,"Sophomore",4,1,90,7,6.5,41,41,7,"few",90
"male",74,190,12.5,2,"Sophomore",1,2,95,40,5.5,43,44,1,"dozens",1
"male",69,180,11,3,"Freshman",4,1,95,120,8,51,50,3,"hundreds",100
"female",60,125,7,15,"Freshman",5,2,80,100,8,55,60,9,"few",100
"female",65,140,9.5,15,"Sophomore",5,1,90,38,7.5,50,50,8,"few",25
"female",63,130,8,8,"Junior",3,0,20,30,6,47,49,4,"few",0
"female",61,110,6.5,30,"Freshman",1,3,100,10,8,48,50,2,"few",50
"female",61,115,7,10,"Freshman",1,2,85,30,8,53,55,3,"few",25
"female",62,116,7,12,"Freshman",2,2,80,50,7.5,48,48,2,"few",50
"male",70,220,11.5,7,"Freshman",0,1,98,10,8,46,50,7,"few",40
"male",68,156,9.5,4,"Freshman",0,1,20,13,6.5,47,50,5,"thousands",40
"male",71,145,12,4,"Sophomore",4,3,105,40,4,55,57,1,"millions",0
"female",65,135,9.5,18,"Freshman",0,1,90,150,7.5,45,48,6,"few",90
"female",65,115,8.5,14,"Freshman",2,4,105,0,5,45,44,5,"few",40
"male",73,195,11,8,"Freshman",0,3,80,22,8,40,53,7,"millions",25
"female",65,130,7.5,27,"Freshman",4,1,80,19,8,52,53,7,"one",100
"male",68,148,8.5,30,"Freshman",0,1,90,7,7,44,47,3,"few",50
"male",66,154,8.5,4,"Freshman",2,1,200,54,6.5,45,65,7,"millions",90
"female",68,150,9.5,8,"Freshman",1,2,90,0,6,50,55,4,"few",50
"female",67,144,9,30,"Sophomore",2,2,95,5,5.5,65,61,5,"dozens",50
"male",77,158,8.5,5,"Freshman",1,0,24,1,7.5,47,47,7,"few",24
"male",66,150,12,5,"Freshman",0,1,20,20,8,55,57,1,"millions",0
"male",73,176,9,3,"Junior",0,0,105,3,6,50,50,7,"dozens",90
"female",63,140,7.5,15,"Freshman",2,2,90,0,7,56,58,5,"dozens",80
"female",67,120,7.5,19,"Freshman",0,4,85,7,7,47,60,8,"few",75
"female",67,140,8,40,"Freshman",3,1,85,80,8,52,53,9,"one",50
"female",68,130,8.5,10,"Freshman",1,3,90,0,8.5,54,56,1,"one",80
"female",63,144,7.5,25,"Freshman",0,2,90,0,7,48,49,5,"few",30
"male",64,191,9,4,"Freshman",1,4,100,97,6.5,50,58,4,"one",75
"female",63,95,8,8,"Freshman",0,1,85,20,7,46,50,6,"few",70
"male",69,133,9.5,3,"Freshman",2,2,93,57,4,50,55,3,"dozens",70
"male",69,170,11,4,"Freshman",0,1,90,33,6,51,52,7,"few",10
"male",70,215,11.5,7,"Freshman",0,1,90,12,7,48,52,10,"dozens",0
"male",66,175,9.5,3,"Sophomore",0,2,90,33,7.5,44,53,5,"few",33
"female",63,113,8,9,"Freshman",1,2,20,15,8,50,49,7,"millions",45
"female",64,120,7,11,"Freshman",1,2,65,70,8,47,50,5,"thousands",62
"female",66,130,8.5,20,"Freshman",0,1,86,70,7,46,46,4,"one",25
"male",71,170,13,1,"Junior",0,1,85,2,7,63,65,8,"few",100
"male",67,135,8.5,5,"Freshman",0,1,90,50,8,47,52,1,"few",20
"male",72,143,9.5,5,"Junior",1,4,85,0,8.5,55,54,5,"none",100
"male",70,175,10.5,8,"Freshman",1,1,125,75,7,50,52,9,"few",33
"female",62,150,6.5,10,"Freshman",8,2,80,25,8,37,43,7,"one",50
"female",63,112,8.5,31,"Freshman",5,3,90,1,6,56,58,4,"hundreds",25
"female",61,116,8,8,"Freshman",1,5,75,64,6,35,38,4,"few",100
"male",67,143,9,10,"Freshman",0,4,101,1,7,49,43,4,"few",4
"male",70,153,10,4,"Sophomore",4,2,105,3,8,50,51,7,"dozens",80
"female",65,117,8,10,"Sophomore",0,1,70,150,7,46,54,3,"dozens",100
"male",75,185,11,6,"Sophomore",4,0,90,200,6,45,50,7,"few",100
"male",70,145,10.5,5,"Freshman",3,2,104,76,6.5,52,53,1,"few",10
"male",70,176,13,3,"Freshman",0,3,90,15,7.5,49,52,6,"dozens",99
"female",60,120,6,13,"Freshman",0,3,80,5,7,43,54,6,"few",5
"female",68,160,10,20,"Freshman",2,0,80,5,6.5,57,58,6,"dozens",99
"male",71,168,10,10,"Freshman",1,2,100,44,6.5,52,54,6,"few",90
"female",65,197,8.5,20,"Freshman",5,0,90,0,6,51,48,7,"one",10
"female",68,125,8,20,"Junior",4,5,110,1,8,54,61,3,"few",70
"male",71,160,10,3,"Senior",0,0,110,40,8,49,48,5,"few",95
"male",72,230,13,9,"Junior",1,1,100,0,8,40,40,1,"few",90
"female",65,100,6,8,"Sophomore",3,0,20,45,9,45,45,8,"one",50
"female",66,150,8.5,25,"Freshman",0,2,85,10,6,59,59,1,"dozens",80
"male",70,155,10,12,"Sophomore",0,1,90,3,6,57,59,4,"thousands",75
"female",68,150,11,14,"Junior",1,8,95,5,7,40,40,7,"thousands",30
"male",70,150,10.5,9,"Sophomore",0,2,100,700,6,51,52,3,"one",75
"female",62,115,7,14,"Sophomore",4,1,80,0,7,53,53,4,"few",100
"female",67,105,5,9,"Freshman",0,0,20,200,6.5,46,48,6,"dozens",20
"male",74,220,12,4,"Freshman",2,1,110,20,7,40,52,7,"one",60
"female",62,150,8.5,32,"Freshman",5,2,88,32,6.5,50,53,2,"few",80
"male",74,220,12,6,"Freshman",2,1,90,150,7.5,48,48,3,"few",50
"female",66,121,9,24,"Freshman",6,1,80,25,7,50,52,7,"few",90
"female",66,160,8.5,10,"Freshman",1,1,85,15,7,52,51,4,"few",60
"male",67,161,10.5,13,"Freshman",2,3,80,140,7,53,53,5,"dozens",50
"female",65,125,7.5,25,"Junior",2,1,100,8,9,51,50,2,"few",95
"female",61,110,6,10,"Freshman",2,3,80,80,7,37,39,4,"one",25
"male",70,170,11,7,"Freshman",1,2,102,0,5,55,57,9,"few",66
"male",73,170,11,7,"Senior",2,0,109,18,6.5,50,48,2,"hundreds",10
"female",64,108,7,15,"Freshman",2,6,60,0,6,41,40,6,"dozens",4
"male",68,180,12,5,"Freshman",0,1,100,120,8,50,52,3,"hundreds",10
"female",67,150,9,28,"Freshman",4,3,95,42,6.5,51,51,3,"dozens",80
"female",65,132,7.5,7,"Junior",2,0,90,50,7.5,47,47,5,"few",45
"male",68,160,10,7,"Freshman",2,2,110,75,8,52,52,1,"few",100
"male",77,190,13,3,"Freshman",3,1,90,20,9,44,46,4,"one",20
"female",68,155,11,7,"Sophomore",6,1,84,20,7,57,58,5,"one",80
"female",67,130,8.5,16,"Freshman",2,2,75,10,7,51,53,5,"one",60
"female",67,150,8.5,19,"Freshman",0,3,90,40,8,51,56,6,"one",65
"male",70,150,12,13,"Freshman",4,1,102,400,7.5,53,54,3,"hundreds",75
"female",67,165,9,20,"Freshman",0,1,87,100,8,44,46,2,"dozens",65
"male",75,175,13,6,"Sophomore",0,1,85,50,7,63,58,10,"thousands",5
"male",69,135,15,8,"Junior",0,1,140,20,8.5,48,54,7,"one",70
"male",70,198,12.5,5,"Sophomore",4,2,80,0,6.5,39,37,1,"few",25
"male",70,200,10.5,5,"Freshman",9,2,30,0,5,42,38,9,"few",100
"male",68,120,11,5,"Freshman",1,1,87,42,6,49,47,5,"one",50
"male",74,185,11,6,"Sophomore",2,3,100,200,7,40,40,2,"thousands",90
"male",72,160,12,4,"Senior",3,4,105,90,8,49,51,7,"thousands",10
"female",61,170,7,6,"Junior",2,2,118,16,5.5,48,52,4,"one",95
"male",68,155,10,8,"Senior",1,2,25,40,7.5,46,50,7,"thousands",80
"female",62,120,6,9,"Freshman",5,2,90,20,6,48,49,7,"few",40
"male",68,210,8,5,"Sophomore",2,1,75,50,9,56,54,10,"few",50
"female",67,225,9.5,7,"Freshman",4,0,70,200,6,55,52,8,"few",100
"male",68,210,11.5,5,"Junior",4,1,100,20,7,50,49,7,"one",30
"male",70,150,10.5,4,"Freshman",4,2,110,200,6,53,53,7,"one",70
"female",67,155,9.5,10,"Freshman",1,2,85,6,6,48,50,7,"hundreds",60
"male",76,162,11.5,30,"Senior",4,3,135,300,6,58,61,7,"one",50
"female",65,126,9,6,"Freshman",1,2,70,100,8,47,48,9,"dozens",40
"female",70,150,9,4,"Junior",4,4,80,1,9,45,40,8,"few",70
"female",67,160,8.5,7,"Freshman",4,3,90,0,7,42,45,5,"one",95
"female",64,115,7,14,"Freshman",8,7,140,45,7.5,57,65,7,"dozens",50
"female",65,125,9.5,30,"Sophomore",0,2,60,2,8,54,56,8,"one",100
"female",61,103,6.5,25,"Freshman",0,1,65,130,7,48,50,5,"hundreds",100
"female",64,120,7.5,22,"Freshman",4,1,85,72,6,48,47,6,"few",60
"female",62,146,8,18,"Freshman",5,1,107,60,7,50,51,7,"few",15
"female",67,140,10,12,"Freshman",1,1,90,45,6.5,52,51,1,"few",90
"male",65,148,8.5,11,"Freshman",2,2,75,400,7.5,49,50,2,"few",98
"female",63,107,6,16,"Freshman",2,2,80,0,7,49,51,2,"one",90
"female",70,143,9.5,10,"Freshman",1,1,95,7,8,47,53,9,"few",25
"male",67,190,10,10,"Freshman",3,5,80,18,6,44,46,7,"few",50
"female",68,145,9.5,15,"Freshman",5,3,92,12,8.5,48,51,7,"one",95
"male",73,190,12.5,11,"Sophomore",3,1,110,0,7,57,59,2,"few",0
"female",66,140,10,20,"Freshman",0,1,104,25,6,54,56,4,"few",100
"male",68,136,10,10,"Junior",0,3,80,100,7.5,37,38,9,"none",25
"female",68,140,9.5,15,"Freshman",1,2,65,85,8,46,46,5,"few",90
"male",71,195,11,8,"Freshman",6,1,60,600,8.5,45,55,7,"few",100
"female",61,120,6.5,40,"Freshman",0,2,85,25,8.5,50,50,6,"few",40
"female",62,110,6.5,30,"Freshman",0,2,80,0,7,48,50,6,"one",85
"female",67,150,8,40,"Freshman",3,2,95,40,6,52,46,5,"one",50
"female",60,125,7.5,10,"Freshman",1,4,85,1000,8,36,37,7,"few",1
"female",65,120,7,35,"Freshman",1,2,90,0,10,50,50,4,"few",97
"female",64,190,12,12,"Freshman",1,1,55,0,7,56,56,5,"one",100
"female",64,122,8,6,"Freshman",0,4,95,24,6,46,46,7,"few",50
"female",62,125,6.5,20,"Freshman",2,1,80,80,7,50,51,8,"few",75
"female",62,125,7.5,15,"Freshman",1,2,100,55,6,50,55,4,"one",40
"female",65,150,9,10,"Freshman",0,1,65,5,6.5,51,49,5,"few",70
"male",71,140,11,5,"Freshman",4,2,100,500,8,43,44,1,"hundreds",3
"female",60,130,6,20,"Freshman",0,3,85,200,5,52,53,2,"one",100
"male",72,149,8,10,"Senior",10,1,112,300,8,55,55,5,"one",65
"female",67,200,9,14,"Freshman",4,0,102,0,7,41,44,7,"few",50
"female",65,140,7.5,20,"Freshman",4,4,100,0,6,49,52,4,"dozens",50
"female",67,131,9,27,"Sophomore",14,6,88,130,6.5,48,48,1,"few",25
"female",62,129,7.5,26,"Freshman",1,1,70,20,9.5,47,48,7,"one",10
"male",66,130,7,12,"Freshman",2,2,100,35,7,36,51,1,"few",10
"female",65,134,7.5,24,"Freshman",5,2,90,1,8,60,50,4,"one",19
"female",65,150,7,26,"Freshman",1,0,80,35,5.5,45,40,4,"one",70
"male",75,205,14,5,"Freshman",0,2,110,15,6,47,41,7,"dozens",75
"female",62,130,7.5,20,"Freshman",6,0,90,0,8,49,51,7,"dozens",50
"male",71,167,10.5,3,"Freshman",0,1,20,12,7.5,43,44,5,"few",35
"female",67,110,8.5,9,"Sophomore",3,2,103,14,7.5,49,52,9,"none",95
"female",66,125,8.5,30,"Sophomore",3,2,88,2,7.5,49,50,10,"one",10
"male",72,170,11,5,"Sophomore",5,3,130,0,7,51,52,2,"one",0
"male",70,164,10,10,"Freshman",3,2,100,42,6,51,49,9,"hundreds",10
"male",71,150,12,4,"Freshman",1,2,90,100,8,47,50,7,"dozens",50
"male",73,150,10,8,"Sophomore",15,3,112,0,4,49,48,3,"hundreds",10
"male",68,170,9,2,"Sophomore",6,6,80,0,7,36,36,9,"hundreds",5
"female",62,94,7.5,12,"Freshman",0,2,90,10,7,49,55,6,"few",85
"male",68,155,11,8,"Sophomore",0,4,100,60,7,53,55,4,"one",25
"female",63,125,7.5,20,"Junior",1,3,90,11,8,53,53,5,"few",80
"female",68,140,9.5,8,"Freshman",0,2,79,12,7.5,52,60,9,"few",100
"female",65,135,8,15,"Freshman",0,2,80,90,7,56,61,4,"few",50
"female",63,113,7,12,"Freshman",0,2,80,130,7,50,60,7,"few",80
"male",73,220,12,6,"Freshman",4,0,90,20,9.5,52,52,6,"few",80
"male",72,239,12.5,4,"Freshman",0,2,105,200,7,53,56,5,"hundreds",50
"male",73,150,9,6,"Freshman",1,0,121,50,8,47,49,6,"hundreds",50
"female",63,132,7.5,7,"Freshman",3,0,90,100,8,47,50,6,"few",10
"female",66,127,7,15,"Sophomore",5,2,85,10,6.5,58,58,3,"few",30
"female",61,105,6.5,30,"Sophomore",5,1,75,87,8,50,50,6,"few",0
"male",70,187,10.5,4,"Freshman",8,2,104,2,6,53,51,7,"few",100
"female",64,100,7.5,23,"Freshman",0,2,110,40,7,43,47,4,"few",80
"female",71,150,9,20,"Junior",3,1,130,7,7,55,55,7,"few",55
"female",64,120,8,5,"Junior",1,1,70,120,8,50,54,8,"few",25
"female",69,127,9,30,"Freshman",6,2,90,300,8,47,47,10,"one",50
"male",71,160,9.5,3,"Senior",1,2,100,24,8,44,52,4,"few",50
"female",67,118,7.5,40,"Freshman",2,4,100,40,8,55,53,8,"few",80
"female",62,110,6,12,"Freshman",2,3,90,2,7,39,42,6,"few",75
"female",70,140,9.5,12,"Senior",3,1,100,600,8,56,51,6,"few",75
"female",64,125,7.5,17,"Sophomore",0,0,100,50,7,53,47,6,"few",75
"female",59,100,5,8,"Freshman",0,1,70,60,8.5,54,57,8,"few",100
"female",66,155,9.5,12,"Senior",11,4,95,44,6,49,53,7,"one",50
"male",72,230,12,10,"Freshman",2,7,38,10,7,60,62,2,"hundreds",50
"female",66,155,9,9,"Freshman",6,0,80,26,8.5,52,48,6,"few",100
"female",62,120,7,20,"Freshman",2,3,92,0,8,53,53,6,"few",92
"male",70,163,9.5,6,"Freshman",1,1,100,67,7,49,62,6,"millions",99
"female",61,115,6,7,"Freshman",1,1,87,1,5,39,45,8,"dozens",55
"male",71,210,11.5,11,"Sophomore",25,1,89,48,7.5,54,65,4,"few",40
"female",62,106,8,11,"Freshman",4,11,100,6,7,47,57,5,"few",75
"male",68,175,10,8,"Freshman",1,2,85,40,7,45,47,6,"one",90
"male",74,175,13,7,"Freshman",3,1,85,0,8,52,52,7,"one",45
"female",68,135,8,15,"Freshman",0,1,100,85,7,45,49,2,"one",25
"male",70,161,9.5,8,"Freshman",1,0,50,100,8,48,51,3,"few",25
"female",67,150,7.5,12,"Freshman",2,1,90,3,7,49,50,7,"few",100
"female",61,120,6,12,"Freshman",0,1,70,5,5,42,52,6,"one",100
"male",67,143,7.5,2,"Other",2,2,100,400,9,58,63,7,"few",5
"female",63,115,6,15,"Sophomore",1,2,90,22,8,42,50,8,"few",50
"female",63,101,6.5,50,"Freshman",0,1,130,200,7,47,48,5,"few",50
"female",63,153,9,50,"Freshman",0,2,80,6,6.5,47,55,5,"dozens",100
"female",66,135,8,15,"Freshman",5,4,100,40,7,53,53,7,"one",90
"female",67,123,8.5,13,"Freshman",4,2,84,57,8,53,54,8,"one",84
"female",63,115,7,10,"Freshman",1,1,75,40,7,53,54,8,"few",100
"female",65,160,8.5,6,"Freshman",0,1,55,150,5,47,46,7,"few",25
"male",68,156,11,10,"Sophomore",2,2,110,12,5.5,56,60,3,"thousands",100
"male",77,250,15,5,"Freshman",3,3,110,45,8,50,53,10,"few",30
"female",70,150,9.5,9,"Freshman",10,4,30,18,5,47,45,3,"hundreds",85
"female",68,175,8.5,15,"Freshman",0,2,90,75,8,36,46,7,"few",95
"female",62,135,6.5,20,"Freshman",2,1,93,120,8,53,52,7,"few",85
"male",74,150,12,5,"Freshman",2,3,80,500,6,40,43,3,"hundreds",30
"male",69,165,11,6,"Sophomore",2,2,75,2,8,54,56,7,"few",75
"female",66,114,8.5,6,"Freshman",0,2,45,80,7,46,45,9,"few",100
"male",67,115,9,5,"Sophomore",0,1,90,110,9,40,50,5,"one",5
"female",64,174,8.5,7,"Freshman",2,2,90,80,7,53,56,6,"dozens",30
"female",62,120,6,15,"Freshman",4,1,80,150,8,42,46,2,"one",50
"female",66,110,8,10,"Freshman",0,1,60,71,7.5,39,44,4,"few",85
"female",66,149,8,30,"Junior",4,1,85,40,8,53,54,7,"few",47
"female",64,115,8.5,25,"Freshman",0,1,95,60,6,49,63,7,"few",25
"female",66,136,7.5,30,"Freshman",21,2,85,25,6.5,49,50,7,"few",98
"male",71,178,12,8,"Freshman",0,3,105,30,9,57,58,8,"thousands",0
"female",65,137,7,15,"Senior",2,2,70,31,7,51,50,7,"few",100
"female",64,142,7.5,14,"Freshman",2,1,95,30,7.5,49,52,2,"dozens",60
"female",64,125,7.5,12,"Senior",9,2,95,4,7,58,65,9,"few",30
"female",66,141,9.5,8,"Sophomore",3,0,85,105,7,46,48,6,"one",50
"male",68,120,9.5,2,"Freshman",0,4,95,62,5,41,48,4,"dozens",40
"female",68,125,9,20,"Sophomore",4,2,103,300,7,49,49,8,"few",50
"female",64,135,8.5,20,"Freshman",3,1,95,5,7,40,43,5,"one",65
"male",83,90,9,3,"Junior",3,0,160,10,8,59,59,7,"few",6
"male",71,230,9.5,2,"Freshman",3,1,80,16,7.5,55,53,3,"few",50
"female",64,105,5.5,15,"Freshman",4,0,100,200,8,49,51,7,"few",30
"male",69,140,11,3,"Freshman",0,3,75,150,5,56,60,5,"thousands",15
"female",65,143,7.5,20,"Sophomore",1,1,80,15,7,56,52,2,"few",50
"female",65,189,7.5,18,"Sophomore",2,1,90,87,6,55,51,6,"few",100
"female",60,88,5,20,"Freshman",1,8,60,15,6,48,50,8,"few",100
"female",62,110,7.5,11,"Sophomore",0,0,100,0,6.5,43,45,5,"hundreds",100
"female",64,117,6,17,"Freshman",3,1,95,41,8,51,51,3,"few",74
"female",66,135,8.5,15,"Freshman",1,2,85,80,6,49,49,5,"dozens",95
"female",64,114,7,32,"Freshman",4,2,100,30,6,47,50,5,"few",45
"female",66,160,8.5,8,"Freshman",0,0,65,17,7,39,42,10,"one",85
"female",64,125,7.5,12,"Freshman",0,1,87,7,7,49,49,4,"one",70
"female",66,150,8.5,11,"Freshman",3,2,90,24,7,50,50,4,"thousands",100
"female",64,105,6,4,"Sophomore",0,4,40,1,8,57,57,3,"one",20
"female",70,140,9,20,"Freshman",1,2,95,15,8,52,54,2,"hundreds",99
"male",71,195,11,10,"Sophomore",3,2,100,42,7,55,47,8,"one",5
"male",72,160,13,2,"Sophomore",5,3,105,40,5,50,52,2,"one",100
"female",66,123,8,6,"Sophomore",10,4,96,5,7,56,62,2,"one",100
"female",66,295,8.5,6,"Senior",0,0,100,25,5,49,56,3,"few",50
"female",59,94,5.5,27,"Freshman",3,1,70,80,7,59,59,7,"few",67
"female",65,145,9.5,8,"Sophomore",3,1,90,47,8,49,51,7,"few",50
"female",62,117,7.5,26,"Freshman",3,2,80,3,7,49,50,4,"one",90
"female",66,142,8.5,11,"Junior",8,5,65,0,6,42,44,7,"few",70
"male",67,155,7.5,4,"Sophomore",2,2,80,10,6,42,53,5,"one",90
"female",62,110,6.5,13,"Freshman",1,2,70,0,7,55,60,10,"few",100
"male",72,193,11,3,"Junior",18,2,95,45,6,48,49,4,"one",25
"male",69,155,9.5,5,"Junior",5,6,140,39,8,49,50,6,"few",90
"female",67,130,8,10,"Freshman",0,3,80,70,7,42,45,3,"one",100
